animal,pair,epoch,lag_bin,lag_ms,cc1
1,DMS-ACC,intermediate,0,0,0.2512
1,DMS-ACC,intermediate,1,10,0.2355
1,DMS-ACC,intermediate,2,20,0.2277
1,DMS-ACC,intermediate,3,30,0.2455
1,DMS-ACC,intermediate,4,40,0.2237
1,DMS-ACC,intermediate,5,50,0.2198
1,DMS-ACC,intermediate,6,60,0.2184
1,DMS-ACC,intermediate,7,70,0.2085
1,DMS-ACC,intermediate,8,80,0.2088
1,DMS-ACC,intermediate,9,90,0.1923
1,DMS-ACC,intermediate,10,100,0.2021
1,DMS-ACC,intermediate,11,110,0.1905
1,DMS-ACC,intermediate,12,120,0.1843
1,DMS-ACC,intermediate,13,130,0.1757
1,DMS-ACC,intermediate,14,140,0.1654
1,DMS-ACC,intermediate,15,150,0.1664
1,DMS-ACC,intermediate,16,160,0.1705
1,DMS-ACC,intermediate,17,170,0.1724
1,DMS-ACC,intermediate,18,180,0.1514
1,DMS-ACC,intermediate,19,190,0.1411
1,DMS-ACC,intermediate,20,200,0.1272
1,DMS-ACC,intermediate,21,210,0.1387
1,DMS-ACC,intermediate,22,220,0.1365
1,DMS-ACC,intermediate,23,230,0.1402
1,DMS-ACC,intermediate,24,240,0.1312
1,DMS-ACC,intermediate,25,250,0.128
1,DMS-ACC,expert,-25,-250,0.1658
1,DMS-ACC,expert,-24,-240,0.1884
1,DMS-ACC,expert,-23,-230,0.1856
1,DMS-ACC,expert,-22,-220,0.1631
1,DMS-ACC,expert,-21,-210,0.1854
1,DMS-ACC,expert,-20,-200,0.1582
1,DMS-ACC,expert,-19,-190,0.1776
1,DMS-ACC,expert,-18,-180,0.1741
1,DMS-ACC,expert,-17,-170,0.17
1,DMS-ACC,expert,-16,-160,0.1904
1,DMS-ACC,expert,-15,-150,0.1809
1,DMS-ACC,expert,-14,-140,0.1827
1,DMS-ACC,expert,-13,-130,0.175
1,DMS-ACC,expert,-12,-120,0.1829
1,DMS-ACC,expert,-11,-110,0.1938
1,DMS-ACC,expert,-10,-100,0.2058
1,DMS-ACC,expert,-9,-90,0.1957
1,DMS-ACC,expert,-8,-80,0.1984
1,DMS-ACC,expert,-7,-70,0.2009
1,DMS-ACC,expert,-6,-60,0.205
1,DMS-ACC,expert,-5,-50,0.2023
1,DMS-ACC,expert,-4,-40,0.1951
1,DMS-ACC,expert,-3,-30,0.2215
1,DMS-ACC,expert,-2,-20,0.2178
1,DMS-ACC,expert,-1,-10,0.2187
1,DMS-ACC,expert,0,0,0.2377
1,DMS-ACC,expert,1,10,0.2206
1,DMS-ACC,expert,2,20,0.2204
1,DMS-ACC,expert,3,30,0.2226
1,DMS-ACC,expert,4,40,0.2141
1,DMS-ACC,expert,5,50,0.2145
1,DMS-ACC,expert,6,60,0.2138
1,DMS-ACC,expert,7,70,0.1986
1,DMS-ACC,expert,8,80,0.1985
1,DMS-ACC,expert,9,90,0.1859
1,DMS-ACC,expert,10,100,0.1702
1,DMS-ACC,expert,11,110,0.1745
1,DMS-ACC,expert,12,120,0.1873
1,DMS-ACC,expert,13,130,0.1722
1,DMS-ACC,expert,14,140,0.2312
1,DMS-ACC,expert,15,150,0.1408
1,DMS-ACC,expert,16,160,0.1353
1,DMS-ACC,expert,17,170,0.138
1,DMS-ACC,expert,18,180,0.1384
1,DMS-ACC,expert,19,190,0.1477
1,DMS-ACC,expert,20,200,0.1391
1,DMS-ACC,expert,21,210,0.141
1,DMS-ACC,expert,22,220,0.1428
1,DMS-ACC,expert,23,230,0.1471
1,DMS-ACC,expert,24,240,0.143
1,DMS-ACC,expert,25,250,0.1327
1,DLS-ACC,naive,-25,-250,0.0752
1,DLS-ACC,naive,-24,-240,0.0771
1,DLS-ACC,naive,-23,-230,0.0628
1,DLS-ACC,naive,-22,-220,0.0697
1,DLS-ACC,naive,-21,-210,0.106
1,DLS-ACC,naive,-20,-200,0.1158
1,DLS-ACC,naive,-19,-190,0.0821
1,DLS-ACC,naive,-18,-180,0.0779
1,DLS-ACC,naive,-17,-170,0.1789
1,DLS-ACC,naive,-16,-160,0.0826
1,DLS-ACC,naive,-15,-150,0.0745
1,DLS-ACC,naive,-14,-140,0.0934
1,DLS-ACC,naive,-13,-130,0.1256
1,DLS-ACC,naive,-12,-120,0.0885
1,DLS-ACC,naive,-11,-110,0.0654
1,DLS-ACC,naive,-10,-100,0.0712
1,DLS-ACC,naive,-9,-90,0.0748
1,DLS-ACC,naive,-8,-80,0.0727
1,DLS-ACC,naive,-7,-70,0.0792
1,DLS-ACC,naive,-6,-60,0.1185
1,DLS-ACC,naive,-5,-50,0.1449
1,DLS-ACC,naive,-4,-40,0.0693
1,DLS-ACC,naive,-3,-30,0.0868
1,DLS-ACC,naive,-2,-20,0.1213
1,DLS-ACC,naive,-1,-10,0.0942
1,DLS-ACC,naive,0,0,0.0793
1,DLS-ACC,naive,1,10,0.0996
1,DLS-ACC,naive,2,20,0.1158
1,DLS-ACC,naive,3,30,0.1169
1,DLS-ACC,naive,4,40,0.0865
1,DLS-ACC,naive,5,50,0.1519
1,DLS-ACC,naive,6,60,0.1119
1,DLS-ACC,naive,7,70,0.0809
1,DLS-ACC,naive,8,80,0.1411
1,DLS-ACC,naive,9,90,0.1364
1,DLS-ACC,naive,10,100,0.0985
1,DLS-ACC,naive,11,110,0.0794
1,DLS-ACC,naive,12,120,0.0979
1,DLS-ACC,naive,13,130,0.2093
1,DLS-ACC,naive,14,140,0.1395
1,DLS-ACC,naive,15,150,0.1413
1,DLS-ACC,naive,16,160,0.2545
1,DLS-ACC,naive,17,170,0.2917
1,DLS-ACC,naive,18,180,0.1398
1,DLS-ACC,naive,19,190,0.1321
1,DLS-ACC,naive,20,200,0.2017
1,DLS-ACC,naive,21,210,0.0795
1,DLS-ACC,naive,22,220,0.0884
1,DLS-ACC,naive,23,230,0.122
1,DLS-ACC,naive,24,240,0.1318
1,DLS-ACC,naive,25,250,0.1926
1,DLS-ACC,intermediate,-25,-250,0.0839
1,DLS-ACC,intermediate,-24,-240,0.1153
1,DLS-ACC,intermediate,-23,-230,0.0872
1,DLS-ACC,intermediate,-22,-220,0.1017
1,DLS-ACC,intermediate,-21,-210,0.0748
1,DLS-ACC,intermediate,-20,-200,0.0786
1,DLS-ACC,intermediate,-19,-190,0.0824
1,DLS-ACC,intermediate,-18,-180,0.0869
1,DLS-ACC,intermediate,-17,-170,0.0881
1,DLS-ACC,intermediate,-16,-160,0.0805
1,DLS-ACC,intermediate,-15,-150,0.0787
1,DLS-ACC,intermediate,-14,-140,0.1382
1,DLS-ACC,intermediate,-13,-130,0.073
1,DLS-ACC,intermediate,-12,-120,0.0903
1,DLS-ACC,intermediate,-11,-110,0.0935
1,DLS-ACC,intermediate,-10,-100,0.0754
1,DLS-ACC,intermediate,-9,-90,0.0823
1,DLS-ACC,intermediate,-8,-80,0.0816
1,DLS-ACC,intermediate,-7,-70,0.1139
1,DLS-ACC,intermediate,-6,-60,0.0881
1,DLS-ACC,intermediate,-5,-50,0.1295
1,DLS-ACC,intermediate,-4,-40,0.0845
1,DLS-ACC,intermediate,-3,-30,0.0726
1,DLS-ACC,intermediate,-2,-20,0.0752
1,DLS-ACC,intermediate,-1,-10,0.0646
1,DLS-ACC,intermediate,0,0,0.0916
1,DLS-ACC,intermediate,1,10,0.0832
1,DLS-ACC,intermediate,2,20,0.0784
1,DLS-ACC,intermediate,3,30,0.0828
1,DLS-ACC,intermediate,4,40,0.0821
1,DLS-ACC,intermediate,5,50,0.0823
1,DLS-ACC,intermediate,6,60,0.1043
1,DLS-ACC,intermediate,7,70,0.0893
1,DLS-ACC,intermediate,8,80,0.0787
1,DLS-ACC,intermediate,9,90,0.0935
1,DLS-ACC,intermediate,10,100,0.0827
1,DLS-ACC,intermediate,11,110,0.0827
1,DLS-ACC,intermediate,12,120,0.0861
1,DLS-ACC,intermediate,13,130,0.199
1,DLS-ACC,intermediate,14,140,0.0797
1,DLS-ACC,intermediate,15,150,0.1123
1,DLS-ACC,intermediate,16,160,0.0945
1,DLS-ACC,intermediate,17,170,0.0938
1,DLS-ACC,intermediate,18,180,0.0923
1,DLS-ACC,intermediate,19,190,0.0753
1,DLS-ACC,intermediate,20,200,0.0906
1,DLS-ACC,intermediate,21,210,0.0949
1,DLS-ACC,intermediate,22,220,0.094
1,DLS-ACC,intermediate,23,230,0.1036
1,DLS-ACC,intermediate,24,240,0.0924
1,DLS-ACC,intermediate,25,250,0.0854
1,DLS-ACC,expert,-25,-250,0.0866
1,DLS-ACC,expert,-24,-240,0.0804
1,DLS-ACC,expert,-23,-230,0.0757
1,DLS-ACC,expert,-22,-220,0.0935
1,DLS-ACC,expert,-21,-210,0.0941
1,DLS-ACC,expert,-20,-200,0.093
1,DLS-ACC,expert,-19,-190,0.0926
1,DLS-ACC,expert,-18,-180,0.3033
1,DLS-ACC,expert,-17,-170,0.078
1,DLS-ACC,expert,-16,-160,0.0965
1,DLS-ACC,expert,-15,-150,0.1094
1,DLS-ACC,expert,-14,-140,0.1559
1,DLS-ACC,expert,-13,-130,0.1585
1,DLS-ACC,expert,-12,-120,0.0867
1,DLS-ACC,expert,-11,-110,0.0866
1,DLS-ACC,expert,-10,-100,0.0867
1,DLS-ACC,expert,-9,-90,0.084
1,DLS-ACC,expert,-8,-80,0.0871
1,DLS-ACC,expert,-7,-70,0.0862
1,DLS-ACC,expert,-6,-60,0.1425
1,DLS-ACC,expert,-5,-50,0.1446
1,DLS-ACC,expert,-4,-40,0.0714
1,DLS-ACC,expert,-3,-30,0.0738
1,DLS-ACC,expert,-2,-20,0.1176
1,DLS-ACC,expert,-1,-10,0.0889
1,DLS-ACC,expert,0,0,0.0866
1,DLS-ACC,expert,1,10,0.1015
1,DLS-ACC,expert,2,20,0.0702
1,DLS-ACC,expert,3,30,0.1015
1,DLS-ACC,expert,4,40,0.0807
1,DLS-ACC,expert,5,50,0.0764
1,DLS-ACC,expert,6,60,0.0851
1,DLS-ACC,expert,7,70,0.1069
1,DLS-ACC,expert,8,80,0.1036
1,DLS-ACC,expert,9,90,0.1121
1,DLS-ACC,expert,10,100,0.1214
1,DLS-ACC,expert,11,110,0.108
1,DLS-ACC,expert,12,120,0.0979
1,DLS-ACC,expert,13,130,0.1129
1,DLS-ACC,expert,14,140,0.1046
1,DLS-ACC,expert,15,150,0.2864
1,DLS-ACC,expert,16,160,0.1013
1,DLS-ACC,expert,17,170,0.0806
1,DLS-ACC,expert,18,180,0.0968
1,DLS-ACC,expert,19,190,0.0859
1,DLS-ACC,expert,20,200,0.1298
1,DLS-ACC,expert,21,210,0.1746
1,DLS-ACC,expert,22,220,0.1229
1,DLS-ACC,expert,23,230,0.0811
1,DLS-ACC,expert,24,240,0.1082
1,DLS-ACC,expert,25,250,0.0805
2,DMS-DLS,naive,-25,-250,0.1363
2,DMS-DLS,naive,-24,-240,0.1304
2,DMS-DLS,naive,-23,-230,0.1356
2,DMS-DLS,naive,-22,-220,0.1899
2,DMS-DLS,naive,-21,-210,0.1562
2,DMS-DLS,naive,-20,-200,0.1389
2,DMS-DLS,naive,-19,-190,0.1495
2,DMS-DLS,naive,-18,-180,0.2047
2,DMS-DLS,naive,-17,-170,0.2187
2,DMS-DLS,naive,-16,-160,0.1927
2,DMS-DLS,naive,-15,-150,0.194
2,DMS-DLS,naive,-14,-140,0.1583
2,DMS-DLS,naive,-13,-130,0.1575
2,DMS-DLS,naive,-12,-120,0.2038
2,DMS-DLS,naive,-11,-110,0.1925
2,DMS-DLS,naive,-10,-100,0.2124
2,DMS-DLS,naive,-9,-90,0.2154
2,DMS-DLS,naive,-8,-80,0.2243
2,DMS-DLS,naive,-7,-70,0.2186
2,DMS-DLS,naive,-6,-60,0.179
2,DMS-DLS,naive,-5,-50,0.1753
2,DMS-DLS,naive,-4,-40,0.1868
2,DMS-DLS,naive,-3,-30,0.1915
2,DMS-DLS,naive,-2,-20,0.193
2,DMS-DLS,naive,-1,-10,0.1999
2,DMS-DLS,naive,0,0,0.1857
2,DMS-DLS,naive,1,10,0.1953
2,DMS-DLS,naive,2,20,0.1982
2,DMS-DLS,naive,3,30,0.1959
2,DMS-DLS,naive,4,40,0.1973
2,DMS-DLS,naive,5,50,0.251
2,DMS-DLS,naive,6,60,0.1699
2,DMS-DLS,naive,7,70,0.182
2,DMS-DLS,naive,8,80,0.1774
2,DMS-DLS,naive,9,90,0.2157
2,DMS-DLS,naive,10,100,0.2125
2,DMS-DLS,naive,11,110,0.1676
2,DMS-DLS,naive,12,120,0.1847
2,DMS-DLS,naive,13,130,0.2049
2,DMS-DLS,naive,14,140,0.1909
2,DMS-DLS,naive,15,150,0.1821
2,DMS-DLS,naive,16,160,0.1945
2,DMS-DLS,naive,17,170,0.2338
2,DMS-DLS,naive,18,180,0.1938
2,DMS-DLS,naive,19,190,0.1958
2,DMS-DLS,naive,20,200,0.2182
2,DMS-DLS,naive,21,210,0.1826
2,DMS-DLS,naive,22,220,0.2171
2,DMS-DLS,naive,23,230,0.1872
2,DMS-DLS,naive,24,240,0.2145
2,DMS-DLS,naive,25,250,0.2026
2,DMS-DLS,intermediate,-25,-250,0.1375
2,DMS-DLS,intermediate,-24,-240,0.1353
2,DMS-DLS,intermediate,-23,-230,0.1395
2,DMS-DLS,intermediate,-22,-220,0.1466
2,DMS-DLS,intermediate,-21,-210,0.1366
2,DMS-DLS,intermediate,-20,-200,0.1514
2,DMS-DLS,intermediate,-19,-190,0.1466
2,DMS-DLS,intermediate,-18,-180,0.1495
2,DMS-DLS,intermediate,-17,-170,0.1369
2,DMS-DLS,intermediate,-16,-160,0.1372
2,DMS-DLS,intermediate,-15,-150,0.1432
2,DMS-DLS,intermediate,-14,-140,0.1402
2,DMS-DLS,intermediate,-13,-130,0.1476
2,DMS-DLS,intermediate,-12,-120,0.1485
2,DMS-DLS,intermediate,-11,-110,0.1779
2,DMS-DLS,intermediate,-10,-100,0.158
2,DMS-DLS,intermediate,-9,-90,0.1377
2,DMS-DLS,intermediate,-8,-80,0.142
2,DMS-DLS,intermediate,-7,-70,0.1803
2,DMS-DLS,intermediate,-6,-60,0.153
2,DMS-DLS,intermediate,-5,-50,0.1478
2,DMS-DLS,intermediate,-4,-40,0.141
2,DMS-DLS,intermediate,-3,-30,0.1538
2,DMS-DLS,intermediate,-2,-20,0.1351
2,DMS-DLS,intermediate,-1,-10,0.1399
2,DMS-DLS,intermediate,0,0,0.1485
2,DMS-DLS,intermediate,1,10,0.1475
2,DMS-DLS,intermediate,2,20,0.1366
2,DMS-DLS,intermediate,3,30,0.1433
2,DMS-DLS,intermediate,4,40,0.1293
2,DMS-DLS,intermediate,5,50,0.1382
2,DMS-DLS,intermediate,6,60,0.142
2,DMS-DLS,intermediate,7,70,0.1379
2,DMS-DLS,intermediate,8,80,0.1373
2,DMS-DLS,intermediate,9,90,0.1475
2,DMS-DLS,intermediate,10,100,0.1411
2,DMS-DLS,intermediate,11,110,0.1436
2,DMS-DLS,intermediate,12,120,0.1334
2,DMS-DLS,intermediate,13,130,0.1394
2,DMS-DLS,intermediate,14,140,0.146
2,DMS-DLS,intermediate,15,150,0.1502
2,DMS-DLS,intermediate,16,160,0.1528
2,DMS-DLS,intermediate,17,170,0.1446
2,DMS-DLS,intermediate,18,180,0.1443
2,DMS-DLS,intermediate,19,190,0.1282
2,DMS-DLS,intermediate,20,200,0.1299
2,DMS-DLS,intermediate,21,210,0.1427
2,DMS-DLS,intermediate,22,220,0.1534
2,DMS-DLS,intermediate,23,230,0.1487
2,DMS-DLS,intermediate,24,240,0.1324
2,DMS-DLS,intermediate,25,250,0.1451
2,DMS-DLS,expert,-25,-250,0.1751
2,DMS-DLS,expert,-24,-240,0.1719
2,DMS-DLS,expert,-23,-230,0.1645
2,DMS-DLS,expert,-22,-220,0.1775
2,DMS-DLS,expert,-21,-210,0.1802
2,DMS-DLS,expert,-20,-200,0.1591
2,DMS-DLS,expert,-19,-190,0.157
2,DMS-DLS,expert,-18,-180,0.172
2,DMS-DLS,expert,-17,-170,0.1659
2,DMS-DLS,expert,-16,-160,0.1604
2,DMS-DLS,expert,-15,-150,0.1628
2,DMS-DLS,expert,-14,-140,0.1611
2,DMS-DLS,expert,-13,-130,0.162
2,DMS-DLS,expert,-12,-120,0.1583
2,DMS-DLS,expert,-11,-110,0.1802
2,DMS-DLS,expert,-10,-100,0.1609
2,DMS-DLS,expert,-9,-90,0.153
2,DMS-DLS,expert,-8,-80,0.1489
2,DMS-DLS,expert,-7,-70,0.157
2,DMS-DLS,expert,-6,-60,0.1507
2,DMS-DLS,expert,-5,-50,0.1513
2,DMS-DLS,expert,-4,-40,0.1508
2,DMS-DLS,expert,-3,-30,0.1689
2,DMS-DLS,expert,-2,-20,0.156
2,DMS-DLS,expert,-1,-10,0.1638
2,DMS-DLS,expert,0,0,0.1616
2,DMS-DLS,expert,1,10,0.1627
2,DMS-DLS,expert,2,20,0.1661
2,DMS-DLS,expert,3,30,0.1579
